Word,Dist,Accuracy,Phoneme_Correct,Phoneme_Correct_Percentage,Levenshtein,MaFI,std_viseme_score_avg,std_phonetic_score_avg,vips_score,phonological_distance_avg,mafi_score_avg,word_error_rate_avg,character_error_rate_avg,word_similarity_avg,meteor_score_avg,rouge1_score_avg,rouge2_score_avg,rougeL_score_avg,sentence_bleu_score_avg,bertscore_precision_avg,bertscore_recall_avg,bertscore_f1_avg,semantic_similarity_avg,semantic_wer_avg
treadmill,1.40097402597403,0.0454545454545454,2.36363636363636,0.337662337662338,5.86363636363636,-1.40097402597403,0.319805194805195,0.604403409090909,0.739876688170981,1.37094155844156,-1.37094155844156,0.954545454545455,0.772727272727273,0.312665636736844,0.0227272727272727,0.0454545454545455,0,0.0454545454545455,0.00808308822744965,0.940612232143229,0.970126886259426,0.954496280713515,0.205409747633067,0.794590252366933
tree,0.611673850574713,0.482758620689655,2.44827586206897,0.816091954022989,1.6551724137931,-0.611673850574713,0.679310344827586,0.801412835249042,0.85732504251606,0.630434113300493,-0.630434113300493,0.551724137931035,0.46551724137931,0.689115290839429,0.258620689655172,0.551724137931035,0,0.551724137931035,0.079715973553469,0.98873409115035,0.995110020555299,0.991758905608079,0.686121438083978,0.313878561916023
triangle,0.936342592592593,0.333333333333333,5.22222222222222,0.580246913580247,4.66666666666667,-0.936342592592593,0.520833333333333,0.681134259259259,0.775976765144489,0.828703703703704,-0.828703703703704,0.666666666666667,0.506944444444444,0.632627330434348,0.166666666666667,0.333333333333333,0,0.333333333333333,0.0592759803346308,0.926465011305279,0.958165874083837,0.941515359613631,0.458030537598663,0.541969462401337
triceratops,0.670569881507382,0.416666666666667,10.5833333333333,0.755952380952381,5.75,-0.670569881507382,0.600857475857476,0.739354395604396,0.80629776677381,0.710336538461538,-0.710336538461538,1.08333333333333,0.462121212121212,0.708043150806309,0.208333333333333,0.416666666666667,0,0.416666666666667,0.0740949754182885,0.90914265314738,0.845685829718908,0.874627158045769,0.575702415158351,0.424297584841649
trigger,1.45,0,3.2,0.533333333333333,4.7,-1.45,0.376190476190476,0.623710317460318,0.795721490609758,1.3705505952381,-1.3705505952381,1.1,0.8,0.373626373626374,0,0,0,0,0,0.921453148126602,0.966348814964295,0.942390859127045,0.195376162230969,0.804623837769032
trim,0.995982142857143,0.1,2,0.5,2.6,-0.995982142857143,0.665,0.729583333333334,0.826902840933759,1.04830357142857,-1.04830357142857,1,0.725,0.465952380952381,0.05,0.1,0,0.1,0.0177827941003892,0.972471475601196,0.984173452854157,0.978104078769684,0.303186927735806,0.696813072264195
trivia,0.878720238095238,0.2,3.6,0.6,3.8,-0.878720238095238,0.614166666666667,0.744409722222222,0.810961921184826,0.829464285714286,-0.829464285714286,1,0.666666666666667,0.497727272727273,0.1,0.2,0,0.2,0.0355655882007785,0.882132202386856,0.951686978340149,0.913809180259705,0.370654836297035,0.629345163702965
trophy,0.913950892857143,0.3,3.05,0.508333333333333,3.45,-0.913950892857143,0.475416666666667,0.733506944444444,0.846146576253208,0.92514880952381,-0.92514880952381,0.7,0.683333333333333,0.465541541791542,0.15,0.3,0,0.3,0.0533483823011677,0.927477169036865,0.962234789133072,0.94360163807869,0.473618051409721,0.526381948590279
trouble,0.69375,0.4,3.5,0.583333333333333,2.8,-0.69375,0.666666666666667,0.763888888888889,0.857721768736565,0.716666666666667,-0.716666666666667,0.6,0.457142857142857,0.642727272727273,0.2,0.4,0,0.4,0.0711311764015569,0.934971398115158,0.971525251865387,0.951928186416626,0.556959533691406,0.443040466308594
truck,1.17890625,0.1,2.05,0.5125,3.25,-1.17890625,0.323333333333333,0.644340277777778,0.800245705270988,1.25272321428571,-1.25272321428571,0.9,0.77,0.427622655122655,0.05,0.1,0,0.1,0.0177827941003892,0.990471443533897,0.994507876038551,0.992395976185799,0.358610250800848,0.641389749199152
truly,1.02296875,0.3,3,0.6,3.5,-1.02296875,0.523809523809524,0.729603174603175,0.822254974285834,0.938385416666667,-0.938385416666667,0.7,0.68,0.572616272616273,0.15,0.3,0,0.3,0.0533483823011677,0.934961378574371,0.962186139822006,0.947564244270325,0.447917196899653,0.552082803100348
trumpet,0.911430776014109,0.277777777777778,4.22222222222222,0.603174603174603,3.83333333333333,-0.911430776014109,0.532627865961199,0.721340388007055,0.795157205668098,0.931382275132275,-0.931382275132275,0.722222222222222,0.603174603174603,0.541459758565022,0.138888888888889,0.277777777777778,0,0.277777777777778,0.049396650278859,0.900665369298723,0.955866224235959,0.926027244991726,0.444247782230377,0.555752217769623
trunk,1.32339657738095,0,2.15,0.43,3.8,-1.32339657738095,0.37547619047619,0.617053571428571,0.765458918914959,1.31558407738095,-1.31558407738095,1,0.82,0.423722666222666,0,0,0,0,0,0.975725048780441,0.988547959923744,0.981592255830765,0.26849695071578,0.73150304928422
try,0.463611111111111,0.2,3.7,0.925,1.9,-0.463611111111111,0.6675,0.702222222222222,0.710044765508253,0.481944444444444,-0.481944444444444,0.8,0.866666666666667,0.597474747474747,0.1,0.2,0,0.2,0.0355655882007785,0.998857831954956,0.998857831954956,0.998857831954956,0.394287468492985,0.605712531507015
trying,0.884895833333333,0.2,3.4,0.566666666666667,2.9,-0.884895833333333,0.541428571428572,0.741845238095238,0.852459790363017,0.9546875,-0.9546875,0.8,0.533333333333333,0.575974025974026,0.15,0.2,0,0.2,0.0355655882007785,0.974604219198227,0.986261087656021,0.980046910047531,0.453706999123097,0.546293000876904
tube,1.18375,0.1,1.1,0.366666666666667,2.7,-1.18375,0.37,0.614097222222222,0.73357862817611,1.238125,-1.238125,0.9,0.875,0.295,0.05,0.1,0,0.1,0.0177827941003892,0.963695579767227,0.980972945690155,0.971883147954941,0.350515983998776,0.649484016001225
tundra,1.17487599206349,0,3.16666666666667,0.527777777777778,6.33333333333333,-1.17487599206349,0.463161375661376,0.559909611992945,0.681278792467735,1.15205928330928,-1.15205928330928,1.41666666666667,1.05555555555556,0.386150763724293,0,0,0,0,0,0.849799633026123,0.781034221251806,0.812692523002625,0.157802643254399,0.842197356745601
tunnel,1.69371279761905,0,1.33333333333333,0.266666666666667,4.80952380952381,-1.69371279761905,0.261904761904762,0.571537226001512,0.714387116760612,1.56910667044596,-1.56910667044596,1,0.837301587301587,0.308310736882165,0,0,0,0,0,0.977050090119952,0.986215770244598,0.981352784803936,0.198374819187891,0.801625180812109
turkey,1.30661962365591,0.0967741935483871,2.32258064516129,0.464516129032258,3.58064516129032,-1.30661962365591,0.428494623655914,0.677105734767025,0.816323496597357,1.22829301075269,-1.22829301075269,0.903225806451613,0.688172043010753,0.404036823391662,0.0483870967741936,0.0967741935483871,0,0.0967741935483871,0.0172091555810218,0.969259148643863,0.985489741448433,0.976720161976353,0.315508727344774,0.684491272655226
turn,1.82096726190476,0,1.2,0.3,4.9,-1.82096726190476,0.174285714285714,0.49765873015873,0.59993417535874,1.68047619047619,-1.68047619047619,1,1.225,0.244778554778555,0,0,0,0,0,0.952067494392395,0.976206767559052,0.963256257772446,0.255592902004719,0.744407097995281
turning,1.54682939708141,0.032258064516129,2.2258064516129,0.370967741935484,5.12903225806452,-1.54682939708141,0.332872503840246,0.644873271889401,0.794652738745245,1.45484831029186,-1.45484831029186,1,0.732718894009217,0.36509324009324,0.032258064516129,0.032258064516129,0,0.032258064516129,0.00573638519367395,0.918651130891615,0.956570659914324,0.936451344720779,0.251331171681804,0.748668828318196
turnstile,1.18663194444444,0.05,4.35,0.483333333333333,5.85,-1.18663194444444,0.403174603174603,0.618650793650794,0.701598554350011,1.13546006944444,-1.13546006944444,1,0.65,0.443639122315593,0.025,0.05,0,0.05,0.00889139705019462,0.869756811857224,0.767631861567497,0.814586967229843,0.278871739283204,0.721128260716796
turtle,1.40381944444444,0.0555555555555555,2.5,0.416666666666667,4.5,-1.40381944444444,0.3,0.552777777777778,0.674694067908683,1.71319444444444,-1.71319444444444,0.944444444444444,0.712962962962963,0.428597945264612,0.0277777777777778,0.0555555555555556,0,0.0555555555555556,0.00987933005577179,0.995165543423759,0.995165543423759,0.995165543423759,0.306837822000186,0.693162177999814
tv,1.35619791666667,0.15,1.1,0.55,3.7,-1.35619791666667,0.4425,0.69140625,0.771387100714675,1.10036458333333,-1.10036458333333,0.9,2.125,0.287741702741703,0.075,0.15,0,0.15,0.0177827941003892,0.943143334984779,0.969308516383171,0.955371642112732,0.394069121778011,0.605930878221989
tweezers,1.06469793377121,0.0689655172413793,3.10344827586207,0.443349753694581,5.27586206896552,-1.06469793377121,0.408182813355227,0.670914294836709,0.767721076043303,1.06084256978654,-1.06084256978654,0.931034482758621,0.724137931034483,0.415677078221116,0.0344827586206897,0.0689655172413793,0,0.0689655172413793,0.0122639959313029,0.849318563938141,0.805825251957466,0.826065955490902,0.302372799736672,0.697627200263328
twice,0.42594696969697,0.454545454545455,3.72727272727273,0.745454545454545,1.90909090909091,-0.42594696969697,0.668181818181818,0.886363636363636,0.92476584453677,0.452462121212121,-0.452462121212121,0.545454545454545,0.4,0.621303948576676,0.227272727272727,0.454545454545455,0,0.454545454545455,0.0808308822744965,0.95189523155039,0.978353077715093,0.964378356933594,0.583094583316283,0.416905416683717
twins,1.14543154761905,0,2.15,0.43,3.8,-1.14543154761905,0.471428571428571,0.693690476190476,0.791510417703739,1.14516369047619,-1.14516369047619,1,0.73,0.446713286713287,0,0,0,0,0,0.987659740447998,0.993427914381027,0.990352985262871,0.272262989729643,0.727737010270357
two,0.890625,0.2,1.3,0.65,1.4,-0.890625,0.566666666666667,0.752777777777778,0.836015718031683,0.9125,-0.9125,0.8,0.9,0.380952380952381,0.1,0.2,0,0.2,0.0355655882007785,0.999012714624405,0.999012714624405,0.999012714624405,0.410383529961109,0.589616470038891
typewriter,1.07323232323232,0.272727272727273,5.36363636363636,0.536363636363636,5.90909090909091,-1.07323232323232,0.419642857142857,0.701941287878788,0.824624579083131,1.12109375,-1.12109375,0.727272727272727,0.586363636363636,0.441027256197535,0.136363636363636,0.272727272727273,0,0.272727272727273,0.0484985293646979,0.89382466673851,0.860316959294406,0.875379183075645,0.362528833391314,0.637471166608686
typing,1.14170386904762,0,2.15,0.358333333333333,4.5,-1.14170386904762,0.382440476190476,0.667490079365079,0.773606170985918,1.16763392857143,-1.16763392857143,1,0.8,0.397364857364857,0,0,0,0,0,0.942213022708893,0.973666366934776,0.956946983933449,0.273461558669806,0.726538441330195
umbrella,0.761005704365079,0.45,4.85,0.692857142857143,3.5,-0.761005704365079,0.606150793650794,0.771498842592593,0.863916297921292,0.732862103174603,-0.732862103174603,0.55,0.475,0.622764575465814,0.225,0.45,0,0.45,0.0800225734517515,0.932914441823959,0.972009080648422,0.950858148932457,0.603722561895847,0.396277438104153
unannounce,1.171875,0,5.9,0.7375,5.1,-1.171875,0.385714285714286,0.667857142857143,0.808999423791686,1.1828125,-1.1828125,1,0.69,0.449329205366357,0,0,0,0,0,0.891123813390732,0.751286733150482,0.81496097445488,0.197344790399075,0.802655209600925
unconsciously,1.55448863636364,0,3.6,0.36,9.1,-1.55448863636364,0.259545454545455,0.517323232323232,0.667838236110356,1.66020833333333,-1.66020833333333,1.4,0.815384615384616,0.273097107235038,0,0,0,0,0,0.906678706407547,0.954818350076675,0.928863191604614,0.217856565117836,0.782143434882164
under,1.21497023809524,0.1,2.1,0.42,4.8,-1.21497023809524,0.361666666666667,0.617787698412698,0.705399954495253,1.23022321428571,-1.23022321428571,0.9,0.92,0.420862470862471,0.05,0.1,0,0.1,0.0177827941003892,0.922255504131317,0.960278558731079,0.939820152521133,0.327908407151699,0.672091592848301
underpants,1.32389686337055,0.105263157894737,4,0.4,7.68421052631579,-1.32389686337055,0.27280701754386,0.573129873294347,0.700513746393149,1.36737024853801,-1.36737024853801,0.894736842105263,0.752631578947369,0.349333343679115,0.0526315789473684,0.105263157894737,0,0.105263157894737,0.0187187306319887,0.846370797408255,0.833466532983278,0.838947471819426,0.309913483105208,0.690086516894792
understand,1.57916666666667,0,2.5,0.25,8.5,-1.57916666666667,0.177777777777778,0.418055555555556,0.496724044814635,1.5,-1.5,1,0.83,0.251785714285714,0,0,0,0,0,0.956045764684677,0.97847825884819,0.9664963722229,0.320213961601257,0.679786038398743
understanding,1.14431818181818,0.2,5.7,0.475,7.8,-1.14431818181818,0.463636363636364,0.615530303030303,0.683212934358812,1.135625,-1.135625,0.9,0.630769230769231,0.434930478369838,0.1,0.2,0,0.2,0.0355655882007785,0.911527860164642,0.957108891010284,0.932623165845871,0.392751640081406,0.607248359918594
underwear,1.21138392857143,0.3,4.4,0.55,4.95,-1.21138392857143,0.392857142857143,0.689285714285714,0.862247248941022,1.24113343253968,-1.24113343253968,0.7,0.566666666666667,0.527042436407762,0.15,0.3,0,0.3,0.0533483823011677,0.945569598674774,0.975643661618233,0.959480556845665,0.507644265145063,0.492355734854937
unfold,0.742299107142857,0.3,4.6,0.657142857142857,3.3,-0.742299107142857,0.592857142857143,0.708333333333333,0.768714934968838,0.775334821428572,-0.775334821428572,0.7,0.633333333333333,0.491210178710179,0.15,0.3,0,0.3,0.0533483823011677,0.97899209856987,0.990552455186844,0.984381425380707,0.463327020406723,0.536672979593277
uniaudio,1.57070707070707,0,1.81818181818182,0.202020202020202,8,-1.57070707070707,0.170454545454545,0.37405303030303,0.465911801780965,1.57954545454545,-1.57954545454545,1.09090909090909,0.852272727272727,0.274809682296313,0,0,0,0,0,0.871631839058616,0.674497279253873,0.759983718395233,0.199601734903726,0.800398265096274
unicorn,1.45802951388889,0.05,2.8,0.35,6.3,-1.45802951388889,0.285416666666667,0.434751157407407,0.51239905221205,1.42234375,-1.42234375,0.95,0.735714285714286,0.380812937062937,0.025,0.05,0,0.05,0.00889139705019462,0.962843352556229,0.983247727155685,0.972181382775307,0.292983870953321,0.707016129046679
unicycle,1.64444776714514,0.0526315789473684,3.31578947368421,0.368421052631579,7.78947368421053,-1.64444776714514,0.245029239766082,0.56245126705653,0.682932809165549,1.48914473684211,-1.48914473684211,0.947368421052632,0.875,0.317543576134907,0.0263157894736842,0.0526315789473684,0,0.0526315789473684,0.00935936531599433,0.865061700344086,0.818472231689252,0.840272185049559,0.2756724937966,0.724327506203401
universal,1.37897727272727,0.0909090909090909,3.90909090909091,0.390909090909091,7.27272727272727,-1.37897727272727,0.372727272727273,0.563215488215488,0.644827390204469,1.34217171717172,-1.34217171717172,1.09090909090909,0.737373737373737,0.398967122566897,0.0909090909090909,0.181818181818182,0,0.181818181818182,0.0161661764548993,0.956908551129428,0.973630915988575,0.964736542918465,0.362974120811983,0.637025879188018
unplug,1.1514880952381,0.1,2.7,0.45,4.5,-1.1514880952381,0.483333333333334,0.648015873015873,0.82378018356728,1.16607142857143,-1.16607142857143,0.9,0.816666666666667,0.412307692307692,0.05,0.1,0,0.1,0.0177827941003892,0.919186413288117,0.85313566327095,0.884653377532959,0.306134770810604,0.693865229189396
untreated,1.31125,0,4.1,0.5125,6.1,-1.31125,0.4875,0.660416666666667,0.771877697603107,1.50223214285714,-1.50223214285714,1,0.744444444444444,0.392896456828345,0,0,0,0,0,0.890882533788681,0.930123889446259,0.909342294931412,0.300664059817791,0.699335940182209
untrue,0.988511904761905,0.3,2.8,0.56,2.9,-0.988511904761905,0.487142857142857,0.692837301587302,0.798397628137082,1.04333333333333,-1.04333333333333,0.7,0.616666666666667,0.562231102231102,0.15,0.3,0,0.3,0.0533483823011677,0.97103379368782,0.987812525033951,0.978557831048965,0.427116656303406,0.572883343696594
up,1.20833333333333,0.1,0.9,0.45,3,-1.20833333333333,0.533333333333333,0.503472222222222,0.551367978580826,1.209375,-1.209375,0.9,1.9,0.304761904761905,0.05,0.1,0,0.1,0.0177827941003892,0.999347734451294,0.999347734451294,0.999347734451294,0.313326263427734,0.686673736572266
upset,0.22828125,0.7,4.1,0.82,1.4,-0.22828125,0.856666666666667,0.934305555555556,0.970707469641693,0.25921875,-0.25921875,0.3,0.26,0.824242424242424,0.35,0.7,0,0.7,0.124479558702725,0.974364852905274,0.985154557228089,0.979395574331284,0.776076146960259,0.223923853039742
upside,0.735565476190476,0.2,3.5,0.583333333333333,3.6,-0.735565476190476,0.602380952380952,0.765357142857143,0.82754856245005,0.719494047619048,-0.719494047619048,0.9,0.583333333333333,0.563436563436564,0.1,0.2,0,0.2,0.0355655882007785,0.892268484830856,0.944815045595169,0.916854602098465,0.38924847394228,0.61075152605772
upstairs,0.969233630952381,0.1,3.9,0.557142857142857,4.7,-0.969233630952381,0.455357142857143,0.676116071428571,0.780645566978726,1.0639880952381,-1.0639880952381,0.9,0.675,0.495054945054945,0.05,0.1,0,0.1,0.0177827941003892,0.941678631305695,0.974299663305283,0.956892836093903,0.337569226324558,0.662430773675442
upto,1.4620670995671,0.0909090909090909,1.18181818181818,0.236363636363636,5,-1.4620670995671,0.322077922077922,0.614276695526696,0.741187633016008,1.52161796536797,-1.52161796536797,1.09090909090909,1.22727272727273,0.288842975206612,0.0454545454545455,0.0909090909090909,0,0.0909090909090909,0.0161661764548993,0.862828476862474,0.874995014884255,0.867952260104093,0.3001936619932,0.6998063380068
urination,1.0142650462963,0.166666666666667,6.5,0.65,5.58333333333333,-1.0142650462963,0.544444444444444,0.650636574074074,0.711741166853786,1.05659722222222,-1.05659722222222,0.833333333333333,0.546296296296296,0.569404125286478,0.0833333333333333,0.166666666666667,0,0.166666666666667,0.0296379901673154,0.908117428421974,0.849302212397257,0.876836543281873,0.327860191464424,0.672139808535576
use,0.813958333333334,0.3,2,0.666666666666667,2.1,-0.813958333333334,0.66,0.811111111111111,0.884363119004577,0.8496875,-0.8496875,0.7,0.8,0.608730158730159,0.2,0.4,0,0.4,0.0533483823011677,0.999366897344589,0.999366897344589,0.999366897344589,0.596393266320229,0.403606733679771
used,1.1278125,0.1,1.8,0.45,2.8,-1.1278125,0.495,0.61375,0.828861754519803,1.1253125,-1.1253125,0.9,0.775,0.555411255411256,0.1,0.2,0,0.2,0.0177827941003892,0.999245965480805,0.999245965480805,0.999245965480805,0.383736349642277,0.616263650357723
usually,1.33984375,0.2,3.6,0.45,5.4,-1.33984375,0.3375,0.615104166666667,0.75150024713427,1.37589285714286,-1.37589285714286,0.9,0.728571428571429,0.374585218702866,0.1,0.2,0,0.2,0.0355655882007785,0.913448566198349,0.958489352464676,0.934330832958221,0.310941278189421,0.689058721810579
usurper,1.55255681818182,0,3.90909090909091,0.488636363636364,5.90909090909091,-1.55255681818182,0.317640692640693,0.53837481962482,0.684358914615114,1.7713474025974,-1.7713474025974,1.09090909090909,0.701298701298701,0.398143523143523,0,0,0,0,0,0.893856823444367,0.856916113333269,0.874106385491111,0.239541217684746,0.760458782315254
utilisation,0.728498931623932,0.333333333333333,8.83333333333333,0.736111111111111,4.91666666666667,-0.728498931623932,0.641774891774892,0.778612012987013,0.845292999382646,0.792534722222222,-0.792534722222222,0.833333333333333,0.409090909090909,0.664654747320651,0.166666666666667,0.333333333333333,0,0.333333333333333,0.0592759803346308,0.898741995294889,0.873572468757629,0.885649114847183,0.503994628787041,0.496005371212959
utilising,1.39715909090909,0.1,4.1,0.41,7.7,-1.39715909090909,0.287878787878788,0.543686868686869,0.699667167725953,1.58045454545455,-1.58045454545455,1.1,0.833333333333333,0.359356725146199,0.05,0.1,0,0.1,0.0177827941003892,0.883740216493607,0.835514628887177,0.858239281177521,0.292044523358345,0.707955476641655
uzbekistan,1.6125,0,2.4,0.24,9.1,-1.6125,0.19,0.411666666666667,0.540541543813974,1.675,-1.675,1.1,0.86,0.250175835516393,0,0,0,0,0,0.828682261705399,0.758824324607849,0.791222810745239,0.175859472900629,0.824140527099371
vaccine,1.09203999582289,0.0526315789473684,2.52631578947368,0.421052631578947,4.89473684210526,-1.09203999582289,0.493316624895572,0.700283695349485,0.831749421257921,1.16114505012531,-1.16114505012531,0.947368421052632,0.729323308270677,0.408024869866975,0.0263157894736842,0.0526315789473684,0,0.0526315789473684,0.00935936531599433,0.931164462315409,0.966219632249129,0.947703822662956,0.220890247900235,0.779109752099765
vacuum,0.581597222222222,0.5,4.16666666666667,0.694444444444444,2,-0.581597222222222,0.649470899470899,0.78560405643739,0.850776021689224,0.749421296296296,-0.749421296296296,0.5,0.481481481481481,0.606878306878307,0.25,0.5,0,0.5,0.0889139705019462,0.936299976375368,0.962843034002516,0.948579096131855,0.609038987507423,0.390961012492577
validity,1.05338541666667,0,3.08333333333333,0.385416666666667,6.5,-1.05338541666667,0.46875,0.605902777777778,0.695262186093382,0.987072172619048,-0.987072172619048,1,0.78125,0.319320997629821,0,0,0,0,0,0.910724605123202,0.957658285895983,0.932604779799779,0.139975504949689,0.860024495050311
valve,0.698720238095238,0.4,2.4,0.6,2.9,-0.698720238095238,0.622142857142857,0.790793650793651,0.874918413386025,0.652068452380952,-0.652068452380952,0.6,0.5,0.616464646464647,0.2,0.4,0,0.4,0.0711311764015569,0.953899115324021,0.976466101408005,0.96441400051117,0.593819652497768,0.406180347502232
van,1.0952850877193,0,0.631578947368421,0.210526315789474,3.26315789473684,-1.0952850877193,0.605263157894737,0.742836257309942,0.83959972983723,1.1172149122807,-1.1172149122807,1,1.08771929824561,0.27046783625731,0,0,0,0,0,0.982052467371288,0.988207876682282,0.984919846057892,0.233216967237623,0.766783032762377
vaporise,1.37605113636364,0,2.9,0.322222222222222,7.7,-1.37605113636364,0.378253968253968,0.609993386243386,0.751363338635462,1.24428977272727,-1.24428977272727,1.1,0.9,0.345446903457739,0,0,0,0,0,0.894183510541916,0.828027939796448,0.858614766597748,0.186331465095282,0.813668534904718
variety,0.405925324675325,0.6,6.3,0.7875,2.2,-0.405925324675325,0.769642857142857,0.844940476190476,0.886686047727341,0.380982142857143,-0.380982142857143,0.4,0.342857142857143,0.74412955465587,0.3,0.6,0,0.6,0.106696764602335,0.930322790145874,0.953429186344147,0.94102173447609,0.685389688611031,0.314610311388969
vase,0.871279761904762,0,1.9,0.475,3.2,-0.871279761904762,0.620952380952381,0.68609126984127,0.724952726690113,0.801651785714286,-0.801651785714286,1,0.9125,0.352657342657343,0,0,0,0,0,0.912021231651306,0.803181743621826,0.853933444619179,0.244598317146301,0.755401682853699
vector,0.99564393939394,0,2.54545454545455,0.424242424242424,3.81818181818182,-0.99564393939394,0.521212121212121,0.784974747474748,0.891058917931244,1.15473484848485,-1.15473484848485,1,0.727272727272727,0.356325492689129,0,0,0,0,0,0.886566682295366,0.933543194424022,0.908729862083088,0.147579996423288,0.852420003576712
vegan,1.704375,0,0.2,0.04,5.1,-1.704375,0.37,0.614027777777778,0.763689844946927,1.36645833333333,-1.36645833333333,1,1.02,0.275718725718726,0,0,0,0,0,0.893710106611252,0.945956385135651,0.91842834353447,0.203565905988216,0.796434094011784
vegetable,0.6015625,0.5,5.8,0.58,4.4,-0.6015625,0.644444444444445,0.743518518518519,0.777838596316489,0.641875,-0.641875,0.5,0.466666666666667,0.576512066365008,0.25,0.5,0,0.5,0.0889139705019462,0.936896961927414,0.96883614063263,0.951816207170487,0.622342056035996,0.377657943964005
vegetables,1.19798976608187,0.263157894736842,4.47368421052632,0.406698564593301,7.57894736842105,-1.19798976608187,0.431578947368421,0.628947368421053,0.700328472572261,1.05711722488038,-1.05711722488038,0.736842105263158,0.642105263157895,0.41005494198015,0.131578947368421,0.263157894736842,0,0.263157894736842,0.0467968265799717,0.929853985184117,0.971638804987857,0.948884371079897,0.404128809116389,0.595871190883611
vehicle,1.14910714285714,0,1.9,0.271428571428571,5.4,-1.14910714285714,0.54,0.575833333333333,0.651715715254197,1.08854166666667,-1.08854166666667,1,0.714285714285714,0.397122877122877,0,0,0,0,0,0.938561064004898,0.955329406261444,0.946510809659958,0.209288626909256,0.790711373090744
very,0.685277777777778,0.2,2.3,0.575,3.3,-0.685277777777778,0.628333333333333,0.791354166666667,0.86599758103758,0.722361111111111,-0.722361111111111,0.8,0.875,0.528888888888889,0.1,0.2,0,0.2,0.0355655882007785,0.999193048477173,0.999193048477173,0.999193048477173,0.392638678848743,0.607361321151257
vest,0.863131157635468,0,1.51724137931034,0.379310344827586,3.72413793103448,-0.863131157635468,0.520812807881773,0.725872331691297,0.790129501910071,0.842164408866995,-0.842164408866995,1,1,0.337080735356597,0,0,0,0,0,0.966006737330864,0.983216739934066,0.974094076403256,0.289743903895904,0.710256096104096
vicinity,0.986458333333333,0,3.9,0.4875,6.2,-0.986458333333333,0.470454545454546,0.716193181818182,0.814723870038348,1.07259537337662,-1.07259537337662,1,0.8,0.327776426360018,0,0,0,0,0,0.882859766483307,0.952608335018158,0.914460772275925,0.19291092902422,0.807089070975781
victim,1.24866071428571,0,1.1,0.183333333333333,5.2,-1.24866071428571,0.35,0.655555555555556,0.773501795237819,1.26517857142857,-1.26517857142857,1,0.9,0.224495504495505,0,0,0,0,0,0.940938460826874,0.969661885499954,0.954583781957626,0.281458334624767,0.718541665375233
view,1.09370535714286,0,0.9,0.3,3,-1.09370535714286,0.556666666666667,0.741944444444445,0.83448537627757,1.09915178571429,-1.09915178571429,1,0.975,0.227142857142857,0,0,0,0,0,0.871553081274033,0.900182545185089,0.885007107257843,0.223058448731899,0.776941551268101
vigilance,0.997395833333333,0,3.75,0.375,7,-0.997395833333333,0.583333333333333,0.59765625,0.632688607899091,0.916087962962963,-0.916087962962963,1.08333333333333,0.824074074074074,0.329738562091503,0,0,0,0,0,0.907687798142433,0.937998776634534,0.922261521220207,0.175161104649305,0.824838895350695
violin,1.14332706766917,0.0526315789473684,2.47368421052632,0.353383458646617,5.36842105263158,-1.14332706766917,0.521303258145363,0.667241019214704,0.778305300702889,1.09833176691729,-1.09833176691729,0.947368421052632,0.771929824561404,0.329943740470056,0.0263157894736842,0.0526315789473684,0,0.0526315789473684,0.00935936531599433,0.921187818050385,0.965599674927561,0.941777298324987,0.211351476805775,0.788648523194225
visit,0.995052083333333,0.1,1.9,0.38,4,-0.995052083333333,0.604166666666667,0.746145833333333,0.889490205890074,1.05520833333333,-1.05520833333333,0.9,0.98,0.311808191808192,0.05,0.1,0,0.1,0.0177827941003892,0.923994451761246,0.966543370485306,0.943446493148804,0.279154874384403,0.720845125615597
volcano,1.35958333333333,0.15,2.8,0.311111111111111,7.2,-1.35958333333333,0.340357142857143,0.592790178571429,0.717348980993517,1.34729166666667,-1.34729166666667,0.85,0.807142857142857,0.361984681984682,0.075,0.15,0,0.15,0.0266741911505838,0.961373102664948,0.980667442083359,0.970458960533142,0.340989615768194,0.659010384231806
vulnerable,1.19166666666667,0.1,4.8,0.48,6.8,-1.19166666666667,0.46,0.58375,0.642137679413086,1.11388888888889,-1.11388888888889,0.9,0.69,0.383757706861422,0.05,0.1,0,0.1,0.0177827941003892,0.920432567596436,0.954455667734146,0.936542022228241,0.303267006576061,0.696732993423939
waffle,0.720713458994709,0.555555555555556,3.44444444444444,0.688888888888889,2.11111111111111,-0.720713458994709,0.659611992945326,0.807095091122869,0.873306384837999,0.693142361111111,-0.693142361111111,0.444444444444444,0.342592592592593,0.758781187947855,0.277777777777778,0.555555555555556,0,0.555555555555556,0.0987933005577179,0.947796639468935,0.91724443435669,0.931699812412262,0.660341682119502,0.339658317880498
wait,0.21703125,0.5,3.55,0.8875,0.65,-0.21703125,0.825,0.915972222222222,0.931494822871018,0.24203125,-0.24203125,0.55,0.2625,0.802777777777778,0.25,0.5,0,0.5,0.0800225734517515,0.99966541826725,0.99966541826725,0.99966541826725,0.628313832730055,0.371686167269945
waiter,0.613172043010753,0.225806451612903,4.12903225806452,0.688172043010753,1.96774193548387,-0.613172043010753,0.711290322580645,0.853965053763441,0.907082676094439,0.755813172043011,-0.755813172043011,0.774193548387097,0.290322580645161,0.784066471163246,0.112903225806452,0.225806451612903,0,0.225806451612903,0.0401546963557176,0.969025327313331,0.985217846209003,0.976638401708295,0.414335463796892,0.585664536203108
