,Word,Dist,Accuracy,Phoneme_Correct,Phoneme_Correct_Percentage,Levenshtein,Length,Freq_HAL,Log_Freq_HAL,Ortho_N,Phono_N,Age_Of_Acquisition,NPhon,IPA,phonemes,isFront,isRound,lowerLipTuck,protrusion,labialClosure,mouthNarrowing,lipRounding,infoCount_total,infoPercent_total,infoCount_phoneme,infoPercent_phoneme,infoCount_viseme,infoPercent_viseme
91,arrive,0.4859375,0.7,4.0,0.8,1.2,6.0,9548.0,9.164,1.0,5.0,6.26,4.0,ɹ̩ajv,"['ɹ̩', 'a', 'j', 'v']",True,False,True,False,False,False,True,2,0.5,1,0.25,2,0.5
92,arrow,0.96546875,0.25,2.5,0.625,2.4,5.0,7324.0,8.899,0.0,8.0,6.07,3.0,æɹow,"['æ', 'ɹ', 'o', 'w']",False,True,False,True,False,True,True,2,0.5,2,0.5,1,0.25
93,arse,1.2230208333333334,0.2,1.3,0.4333333333333333,2.7,4.0,1071.0,6.976,3.0,17.0,#,2.0,ɑɹs,"['ɑ', 'ɹ', 's']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
94,as,1.0231249999999998,0.0,0.6,0.3,2.7,2.0,2642511.0,14.787,16.0,27.0,6.104,2.0,æz,"['æ', 'z']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
95,ashe,0.9105357142857144,0.0,1.6,0.8,2.9,,,,,,,,æʃ,"['æ', 'ʃ']",False,False,False,True,False,False,False,1,0.5,0,0.0,1,0.5
96,ashtray,1.602641369047619,0.05,2.15,0.3583333333333333,5.8,7.0,254.0,5.537,0.0,0.0,5.95,5.0,æʃtɹej,"['æ', 'ʃ', 't', 'ɹ', 'e', 'j']",False,False,False,True,False,False,True,2,0.3333333333333333,0,0.0,2,0.3333333333333333
97,ask,1.5994791666666668,0.1,0.7,0.2333333333333333,3.4,3.0,138493.0,11.839,6.0,1.0,2.89,3.0,æsk,"['æ', 's', 'k']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
98,asleep,0.8760416666666666,0.2,3.6,0.72,2.6,6.0,5410.0,8.596,0.0,0.0,4.47,5.0,əslip,"['ə', 's', 'l', 'i', 'p']",True,False,False,False,True,False,False,1,0.2,1,0.2,1,0.2
99,asparagus,1.354090244550771,0.0,4.684210526315789,0.52046783625731,6.7368421052631575,9.0,285.0,5.652,0.0,0.0,6.79,9.0,əspɛɹəɡəs,"['ə', 's', 'p', 'ɛ', 'ɹ', 'ə', 'ɡ', 'ə', 's']",True,False,False,False,True,False,False,1,0.1111111111111111,1,0.1111111111111111,1,0.1111111111111111
100,assure,1.575,0.0,0.6,0.15,3.6,6.0,6724.0,8.813,1.0,4.0,12.06,4.0,əʃʊɹ,"['ə', 'ʃ', 'ʊ', 'ɹ']",False,False,False,True,False,False,False,1,0.25,0,0.0,1,0.25
101,attaching,1.3040550595238092,0.0833333333333333,3.25,0.40625,6.333333333333333,9.0,1493.0,7.309,1.0,1.0,6.39,6.0,ətæt͡ʃɪŋ,"['ə', 't', 'æ', 't͡ʃ', 'ɪ', 'ŋ']",False,False,False,True,False,False,False,1,0.16666666666666666,0,0.0,1,0.16666666666666666
102,attic,1.380841973886329,0.0967741935483871,1.4838709677419355,0.3709677419354839,3.935483870967742,,,,,,,,ætɪk,"['æ', 't', 'ɪ', 'k']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
103,authorship,1.1907873376623377,0.1818181818181818,3.8181818181818175,0.5454545454545454,5.181818181818182,10.0,865.0,6.763,0.0,0.0,10.59,6.0,ɔθɹ̩ʃɪp,"['ɔ', 'θ', 'ɹ̩', 'ʃ', 'ɪ', 'p']",True,True,False,True,True,False,False,3,0.5,2,0.3333333333333333,2,0.3333333333333333
104,avenue,1.3085714285714287,0.1,2.1,0.42,4.9,6.0,20151.0,9.911,1.0,1.0,7,5.0,ævənu,"['æ', 'v', 'ə', 'n', 'u']",True,True,True,False,False,False,False,2,0.4,2,0.4,1,0.2
105,avocado,0.6843315972222223,0.55,5.6,0.7,2.9,7.0,300.0,5.704,0.0,0.0,9.29,7.0,ævəkɑdow,"['æ', 'v', 'ə', 'k', 'ɑ', 'd', 'o', 'w']",True,True,True,True,False,True,True,3,0.375,3,0.375,2,0.25
106,away,0.7380208333333333,0.3,2.9,0.725,2.0,4.0,150815.0,11.924,2.0,5.0,5.071,3.0,əwej,"['ə', 'w', 'e', 'j']",False,True,False,True,False,True,True,2,0.5,1,0.25,2,0.5
107,awkwardly,1.5098214285714286,0.0,2.3,0.2875,6.2,9.0,378.0,5.935,0.0,0.0,#,7.0,ɔkwɹ̩dli,"['ɔ', 'k', 'w', 'ɹ̩', 'd', 'l', 'i']",False,True,False,True,False,True,True,2,0.2857142857142857,2,0.2857142857142857,1,0.14285714285714285
108,ax,1.1441885964912282,0.0,1.8421052631578947,0.6140350877192983,2.473684210526316,2.0,3139.0,8.052,14.0,10.0,6.318,3.0,æks,"['æ', 'k', 's']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
109,baby,0.2266794217687075,0.7142857142857143,4.214285714285714,0.8428571428571429,1.0357142857142858,4.0,35810.0,10.486,2.0,13.0,3.84,4.0,bejbi,"['b', 'e', 'j', 'b', 'i']",True,False,False,False,True,False,True,2,0.4,1,0.2,2,0.4
110,back,0.8064583333333333,0.1,1.7,0.5666666666666667,1.9,4.0,393090.0,12.882,18.0,44.0,5.305,3.0,bæk,"['b', 'æ', 'k']",True,False,False,False,True,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
111,backfire,1.3332514880952382,0.1,2.8,0.3999999999999999,5.9,8.0,1947.0,7.574,0.0,0.0,10.47,6.0,bækfajɹ,"['b', 'æ', 'k', 'f', 'a', 'j', 'ɹ']",True,False,True,False,True,False,True,3,0.42857142857142855,2,0.2857142857142857,3,0.42857142857142855
112,backpack,0.978970864661654,0.2631578947368421,3.1052631578947367,0.5175438596491229,4.0,8.0,1933.0,7.567,0.0,0.0,5.38,6.0,bækpæk,"['b', 'æ', 'k', 'p', 'æ', 'k']",True,False,False,False,True,False,False,2,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333
113,bacon,1.0389254385964912,0.1578947368421052,2.3684210526315788,0.3947368421052631,3.736842105263158,5.0,3147.0,8.054,3.0,5.0,5,5.0,bejkən,"['b', 'e', 'j', 'k', 'ə', 'n']",True,False,False,False,True,False,True,2,0.3333333333333333,1,0.16666666666666666,2,0.3333333333333333
114,bad,0.3166666666666666,0.3,2.3,0.7666666666666666,0.7,3.0,153580.0,11.942,23.0,40.0,2.79,3.0,bæd,"['b', 'æ', 'd']",True,False,False,False,True,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
115,badge,0.6817708333333334,0.1,2.3,0.4599999999999999,3.2,5.0,2039.0,7.62,4.0,16.0,6.11,3.0,bæd͡ʒ,"['b', 'æ', 'd͡ʒ']",True,False,False,True,True,False,False,2,0.6666666666666666,1,0.3333333333333333,2,0.6666666666666666
116,bag,1.2535937499999998,0.05,1.1,0.3666666666666666,2.85,3.0,16427.0,9.707,25.0,33.0,4.28,3.0,bæɡ,"['b', 'æ', 'ɡ']",True,False,False,False,True,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
117,bagel,1.215876436781609,0.0689655172413793,2.0689655172413794,0.3448275862068966,4.310344827586207,,,,,,,,bejɡəl,"['b', 'e', 'j', 'ɡ', 'ə', 'l']",True,False,False,False,True,False,True,2,0.3333333333333333,1,0.16666666666666666,2,0.3333333333333333
118,bagpipes,1.3120248538011696,0.1052631578947368,3.421052631578948,0.4276315789473684,5.7368421052631575,8.0,551.0,6.312,0.0,0.0,#,7.0,bæɡpajps,"['b', 'æ', 'ɡ', 'p', 'a', 'j', 'p', 's']",True,False,False,False,True,False,True,3,0.375,2,0.25,3,0.375
119,bait,0.8684375,0.0,1.9,0.475,2.6,4.0,4289.0,8.364,5.0,46.0,7.11,3.0,bejt,"['b', 'e', 'j', 't']",True,False,False,False,True,False,True,2,0.5,1,0.25,2,0.5
120,bake,1.0732060185185184,0.0555555555555555,1.5555555555555556,0.3888888888888889,2.6666666666666665,4.0,2528.0,7.835,19.0,36.0,5.5,3.0,bejk,"['b', 'e', 'j', 'k']",True,False,False,False,True,False,True,2,0.5,1,0.25,2,0.5
121,bakery,0.8860930735930735,0.3636363636363636,3.727272727272727,0.5324675324675324,3.727272727272727,6.0,544.0,6.299,1.0,0.0,7.16,6.0,bejkɹ̩i,"['b', 'e', 'j', 'k', 'ɹ̩', 'i']",True,False,False,False,True,False,True,2,0.3333333333333333,1,0.16666666666666666,2,0.3333333333333333
122,ball,0.3678819444444444,0.6333333333333333,2.4,0.8,0.6333333333333333,4.0,38502.0,10.558,20.0,47.0,2.9,3.0,bɔl,"['b', 'ɔ', 'l']",True,True,False,False,True,False,False,2,0.6666666666666666,2,0.6666666666666666,1,0.3333333333333333
123,balloon,0.8612500000000001,0.1,2.7,0.54,2.35,7.0,4612.0,8.436,0.0,4.0,4.37,5.0,bəlun,"['b', 'ə', 'l', 'u', 'n']",True,True,False,False,True,False,False,2,0.4,2,0.4,1,0.2
124,bamboo,1.1497916666666668,0.0,1.45,0.29,4.65,6.0,1198.0,7.088,0.0,1.0,9.28,5.0,bæmbu,"['b', 'æ', 'm', 'b', 'u']",True,True,False,False,True,False,False,3,0.6,3,0.6,2,0.4
125,banana,1.1951754385964912,0.2105263157894736,2.526315789473684,0.4210526315789473,4.0,6.0,2879.0,7.965,0.0,0.0,3.78,6.0,bənænə,"['b', 'ə', 'n', 'æ', 'n', 'ə']",True,False,False,False,True,False,False,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666
126,bandage,1.4211929563492065,0.0,2.55,0.31875,7.2,7.0,331.0,5.802,1.0,2.0,5.94,6.0,bændɪd͡ʒ,"['b', 'æ', 'n', 'd', 'ɪ', 'd͡ʒ']",True,False,False,True,True,False,False,2,0.3333333333333333,1,0.16666666666666666,2,0.3333333333333333
127,banjo,1.2859747023809525,0.1,2.8,0.35,5.6,5.0,1022.0,6.93,0.0,3.0,8.44,5.0,bænd͡ʒow,"['b', 'æ', 'n', 'd͡ʒ', 'o', 'w']",True,True,False,True,True,True,True,4,0.6666666666666666,3,0.5,3,0.5
128,bank,1.2021875,0.1,1.6,0.4,2.8,4.0,39506.0,10.584,18.0,16.0,6.44,4.0,bæŋk,"['b', 'æ', 'ŋ', 'k']",True,False,False,False,True,False,False,1,0.25,1,0.25,1,0.25
129,baptising,1.1055844907407406,0.25,4.083333333333333,0.4537037037037037,5.666666666666667,,,,,,,,bæptajzɪŋ,"['b', 'æ', 'p', 't', 'a', 'j', 'z', 'ɪ', 'ŋ']",True,False,False,False,True,False,True,3,0.3333333333333333,2,0.2222222222222222,3,0.3333333333333333
130,bar,0.725109649122807,0.2631578947368421,2.0526315789473686,0.6842105263157895,1.5263157894736843,3.0,31561.0,10.36,19.0,45.0,6.9,3.0,bɑɹ,"['b', 'ɑ', 'ɹ']",True,False,False,False,True,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
131,barbecue,0.9434375,0.1,4.3,0.5375,4.233333333333333,8.0,534.0,6.28,0.0,0.0,7.83,8.0,bɑɹbɪkju,"['b', 'ɑ', 'ɹ', 'b', 'ɪ', 'k', 'j', 'u']",True,True,False,False,True,False,True,3,0.375,2,0.25,2,0.25
132,barbeque,1.6796875,0.0,0.0,0.0,8.0,,,,,,,,bɑɹbɪkju,"['b', 'ɑ', 'ɹ', 'b', 'ɪ', 'k', 'j', 'u']",True,True,False,False,True,False,True,3,0.375,2,0.25,2,0.25
133,barely,0.9675,0.1,2.2,0.44,3.2,6.0,9840.0,9.194,2.0,4.0,7.223,5.0,bɛɹli,"['b', 'ɛ', 'ɹ', 'l', 'i']",True,False,False,False,True,False,False,1,0.2,1,0.2,1,0.2
134,barn,1.4014880952380953,0.0,1.380952380952381,0.3452380952380952,3.095238095238096,4.0,2575.0,7.854,16.0,17.0,4.5,4.0,bɑɹn,"['b', 'ɑ', 'ɹ', 'n']",True,False,False,False,True,False,False,1,0.25,1,0.25,1,0.25
135,barrel,1.482565789473684,0.0526315789473684,1.6842105263157894,0.3368421052631579,4.157894736842105,6.0,6836.0,8.83,4.0,11.0,7.72,5.0,bæɹəl,"['b', 'æ', 'ɹ', 'ə', 'l']",True,False,False,False,True,False,False,1,0.2,1,0.2,1,0.2
136,base,0.5696759259259259,0.3333333333333333,2.888888888888889,0.7222222222222222,2.0,4.0,59143.0,10.988,14.0,28.0,6.42,3.0,bejs,"['b', 'e', 'j', 's']",True,False,False,False,True,False,True,2,0.5,1,0.25,2,0.5
137,baseball,0.2544642857142857,0.8333333333333334,6.111111111111111,0.873015873015873,1.1111111111111112,8.0,18372.0,9.819,0.0,0.0,4.83,6.0,bejsbɔl,"['b', 'e', 'j', 's', 'b', 'ɔ', 'l']",True,True,False,False,True,False,True,3,0.42857142857142855,2,0.2857142857142857,2,0.2857142857142857
138,basement,0.93828125,0.2,4.4,0.55,4.1,8.0,4682.0,8.451,2.0,2.0,6.74,7.0,bejsmənt,"['b', 'e', 'j', 's', 'm', 'ə', 'n', 't']",True,False,False,False,True,False,True,3,0.375,2,0.25,3,0.375
139,bash,0.6302083333333333,0.2,2.2,0.7333333333333333,2.3,4.0,4672.0,8.449,19.0,28.0,8.84,3.0,bæʃ,"['b', 'æ', 'ʃ']",True,False,False,True,True,False,False,2,0.6666666666666666,1,0.3333333333333333,2,0.6666666666666666
140,basically,1.206439393939394,0.0,3.3,0.4125,6.6,9.0,36795.0,10.513,0.0,0.0,#,7.0,bejsɪkli,"['b', 'e', 'j', 's', 'ɪ', 'k', 'l', 'i']",True,False,False,False,True,False,True,2,0.25,1,0.125,2,0.25
141,basket,1.076078869047619,0.125,2.9375,0.4895833333333333,4.59375,6.0,2815.0,7.943,4.0,4.0,5.67,6.0,bæskət,"['b', 'æ', 's', 'k', 'ə', 't']",True,False,False,False,True,False,False,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666
141,basket,1.076078869047619,0.125,2.9375,0.4895833333333333,4.59375,6.0,2815.0,7.943,4.0,4.0,5.67,6.0,bæskət,"['b', 'æ', 's', 'k', 'ə', 't']",True,False,False,False,True,False,False,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666
142,basketball,0.3206018518518518,0.6666666666666666,7.722222222222222,0.8580246913580247,1.6666666666666667,10.0,9831.0,9.193,0.0,0.0,5.3,9.0,bæskətbɔl,"['b', 'æ', 's', 'k', 'ə', 't', 'b', 'ɔ', 'l']",True,True,False,False,True,False,False,2,0.2222222222222222,2,0.2222222222222222,1,0.1111111111111111
143,bastard,1.034375,0.0,3.7,0.5285714285714286,4.2,7.0,4683.0,8.452,1.0,2.0,10.45,6.0,bæstɹ̩d,"['b', 'æ', 's', 't', 'ɹ̩', 'd']",True,False,False,False,True,False,False,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666
144,bat,0.7843201754385966,0.2105263157894736,1.894736842105263,0.631578947368421,2.263157894736842,3.0,6469.0,8.775,26.0,46.0,4.85,3.0,bæt,"['b', 'æ', 't']",True,False,False,False,True,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
145,bathhouse,1.1117063492063493,0.1,2.5,0.3571428571428571,5.3,,,,,,,,bæθhaws,"['b', 'æ', 'θ', 'h', 'a', 'w', 's']",True,True,False,True,True,True,True,2,0.2857142857142857,2,0.2857142857142857,2,0.2857142857142857
146,bathroom,0.2482638888888889,0.8333333333333334,5.333333333333333,0.8888888888888888,0.7222222222222222,8.0,6414.0,8.766,0.0,1.0,3,6.0,bæθɹum,"['b', 'æ', 'θ', 'ɹ', 'u', 'm']",True,True,False,False,True,False,False,3,0.5,3,0.5,2,0.3333333333333333
147,battery,0.7708872126436781,0.3448275862068966,3.724137931034482,0.6206896551724138,3.034482758620689,7.0,27473.0,10.221,2.0,0.0,5.58,6.0,bætɹ̩i,"['b', 'æ', 't', 'ɹ̩', 'i']",True,False,False,False,True,False,False,1,0.2,1,0.2,1,0.2
148,battle,1.0550000000000002,0.0,1.9,0.38,3.2,6.0,28733.0,10.266,6.0,16.0,6.95,4.0,bætəl,"['b', 'æ', 't', 'ə', 'l']",True,False,False,False,True,False,False,1,0.2,1,0.2,1,0.2
149,bazaar,0.2749999999999999,0.0833333333333333,4.166666666666667,0.8333333333333334,0.9166666666666666,6.0,2370.0,7.771,0.0,1.0,9.89,5.0,bəzɑɹ,"['b', 'ə', 'z', 'ɑ', 'ɹ']",True,False,False,False,True,False,False,1,0.2,1,0.2,1,0.2
150,be,1.012708333333333,0.0,0.6,0.3,3.1,2.0,3095437.0,14.945,16.0,55.0,5.11,2.0,bi,"['b', 'i']",True,False,False,False,True,False,False,1,0.5,1,0.5,1,0.5
151,beach,0.7745610119047619,0.05,2.4,0.48,3.75,5.0,26666.0,10.191,7.0,26.0,4.8,3.0,bit͡ʃ,"['b', 'i', 't͡ʃ']",True,False,False,True,True,False,False,2,0.6666666666666666,1,0.3333333333333333,2,0.6666666666666666
152,beads,0.9817982456140352,0.0,0.8421052631578947,0.2105263157894736,3.5789473684210527,5.0,2210.0,7.701,12.0,28.0,5.63,4.0,bidz,"['b', 'i', 'd', 'z']",True,False,False,False,True,False,False,1,0.25,1,0.25,1,0.25
153,beak,1.033958333333333,0.0,1.1333333333333333,0.3777777777777777,2.2666666666666666,4.0,582.0,6.366,12.0,46.0,5.42,3.0,bik,"['b', 'i', 'k']",True,False,False,False,True,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
154,bean,1.159501488095238,0.05,1.1,0.3666666666666666,2.8,4.0,3575.0,8.182,16.0,49.0,3.42,3.0,bin,"['b', 'i', 'n']",True,False,False,False,True,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
155,bear,0.8386432926829268,0.1219512195121951,1.5365853658536586,0.5121951219512195,1.951219512195122,4.0,23529.0,10.066,20.0,44.0,3.58,3.0,bɛɹ,"['b', 'ɛ', 'ɹ']",True,False,False,False,True,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
155,bear,0.8386432926829268,0.1219512195121951,1.5365853658536586,0.5121951219512195,1.951219512195122,4.0,23529.0,10.066,20.0,44.0,3.58,3.0,bɛɹ,"['b', 'ɛ', 'ɹ']",True,False,False,False,True,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
156,beard,0.9869791666666666,0.0,1.6666666666666667,0.4166666666666667,3.055555555555556,5.0,3173.0,8.062,4.0,25.0,4.84,4.0,bɪɹd,"['b', 'ɪ', 'ɹ', 'd']",True,False,False,False,True,False,False,1,0.25,1,0.25,1,0.25
157,beat,0.6464583333333334,0.1,1.6,0.5333333333333333,2.2,4.0,33104.0,10.407,20.0,42.0,6.15,3.0,bit,"['b', 'i', 't']",True,False,False,False,True,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
158,beautiful,0.238671875,0.85,7.15,0.89375,1.2,9.0,31342.0,10.353,0.0,1.0,5.72,7.0,bjutəfəl,"['b', 'j', 'u', 't', 'ə', 'f', 'ə', 'l']",True,True,True,False,True,False,True,4,0.5,3,0.375,3,0.375
158,beautiful,0.238671875,0.85,7.15,0.89375,1.2,9.0,31342.0,10.353,0.0,1.0,5.72,7.0,bjutəfəl,"['b', 'j', 'u', 't', 'ə', 'f', 'ə', 'l']",True,True,True,False,True,False,True,4,0.5,3,0.375,3,0.375
159,because,0.7876488095238096,0.4,2.6,0.52,2.8,7.0,503563.0,13.129,0.0,2.0,4.442,5.0,bɪkɔz,"['b', 'ɪ', 'k', 'ɔ', 'z']",True,True,False,False,True,False,False,2,0.4,2,0.4,1,0.2
160,become,1.07125,0.0,2.0,0.4,3.3,6.0,93420.0,11.445,1.0,2.0,5.85,5.0,bɪkʌm,"['b', 'ɪ', 'k', 'ʌ', 'm']",True,False,False,False,True,False,False,2,0.4,2,0.4,2,0.4
161,bed,0.9796875,0.0,0.8,0.2666666666666666,3.5,3.0,31345.0,10.353,20.0,42.0,2.89,3.0,bɛd,"['b', 'ɛ', 'd']",True,False,False,False,True,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
162,bedroom,1.0266369047619048,0.2,2.6,0.4333333333333333,4.0,7.0,6735.0,8.815,0.0,1.0,3.9,6.0,bɛdɹum,"['b', 'ɛ', 'd', 'ɹ', 'u', 'm']",True,True,False,False,True,False,False,3,0.5,3,0.5,2,0.3333333333333333
163,bee,1.0225694444444444,0.0555555555555555,0.8333333333333334,0.4166666666666667,2.0,3.0,3288.0,8.098,21.0,55.0,5,2.0,bi,"['b', 'i']",True,False,False,False,True,False,False,1,0.5,1,0.5,1,0.5
164,beech,0.2041666666666667,0.0,3.9,0.78,1.1,5.0,509.0,6.232,4.0,26.0,11.69,3.0,bit͡ʃ,"['b', 'i', 't͡ʃ']",True,False,False,True,True,False,False,2,0.6666666666666666,1,0.3333333333333333,2,0.6666666666666666
165,been,1.1326041666666666,0.0,1.0,0.3333333333333333,2.3,4.0,735347.0,13.508,13.0,49.0,5.11,3.0,bɪn,"['b', 'ɪ', 'n']",True,False,False,False,True,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
166,beer,0.900625,0.3,1.8,0.6,2.6,4.0,24708.0,10.115,15.0,50.0,6.11,3.0,bɪɹ,"['b', 'ɪ', 'ɹ']",True,False,False,False,True,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
167,before,0.2764583333333333,0.8,4.3,0.86,0.9,6.0,344936.0,12.751,0.0,2.0,5.454,5.0,bɪfɔɹ,"['b', 'ɪ', 'f', 'ɔ', 'ɹ']",True,True,True,False,True,False,False,3,0.6,3,0.6,2,0.4
168,begin,1.5550000000000002,0.0,1.0,0.2,4.2,5.0,60828.0,11.016,4.0,3.0,4.84,5.0,bɪɡɪn,"['b', 'ɪ', 'ɡ', 'ɪ', 'n']",True,False,False,False,True,False,False,1,0.2,1,0.2,1,0.2
169,behind,1.0741071428571427,0.0,2.4,0.3428571428571428,4.6,6.0,64875.0,11.08,0.0,0.0,4.9,6.0,bɪhajnd,"['b', 'ɪ', 'h', 'a', 'j', 'n', 'd']",True,False,False,False,True,False,True,2,0.2857142857142857,1,0.14285714285714285,2,0.2857142857142857
170,being,1.1471875,0.0,1.5,0.375,2.9,5.0,362268.0,12.8,1.0,15.0,5.987,4.0,biɪŋ,"['b', 'i', 'ɪ', 'ŋ']",True,False,False,False,True,False,False,1,0.25,1,0.25,1,0.25
171,believe,0.3212202380952381,0.4,3.7,0.74,1.6,7.0,208406.0,12.247,1.0,2.0,5.78,5.0,bɪliv,"['b', 'ɪ', 'l', 'i', 'v']",True,False,True,False,True,False,False,2,0.4,2,0.4,2,0.4
172,bell,0.7667025862068966,0.3448275862068966,1.862068965517241,0.6206896551724138,1.7241379310344829,4.0,24815.0,10.119,15.0,45.0,3.89,3.0,bɛl,"['b', 'ɛ', 'l']",True,False,False,False,True,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
172,bell,0.7667025862068966,0.3448275862068966,1.862068965517241,0.6206896551724138,1.7241379310344829,4.0,24815.0,10.119,15.0,45.0,3.89,3.0,bɛl,"['b', 'ɛ', 'l']",True,False,False,False,True,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
173,belt,1.1226391250944825,0.119047619047619,1.5238095238095235,0.3809523809523809,3.595238095238096,4.0,10820.0,9.289,13.0,19.0,4.62,4.0,bɛlt,"['b', 'ɛ', 'l', 't']",True,False,False,False,True,False,False,1,0.25,1,0.25,1,0.25
173,belt,1.1226391250944825,0.119047619047619,1.5238095238095235,0.3809523809523809,3.595238095238096,4.0,10820.0,9.289,13.0,19.0,4.62,4.0,bɛlt,"['b', 'ɛ', 'l', 't']",True,False,False,False,True,False,False,1,0.25,1,0.25,1,0.25
174,bench,1.5498511904761905,0.0,1.947368421052632,0.3245614035087719,5.315789473684211,5.0,5360.0,8.587,6.0,10.0,4.21,4.0,bɛnt͡ʃ,"['b', 'ɛ', 'n', 't͡ʃ']",True,False,False,True,True,False,False,2,0.5,1,0.25,2,0.5
175,best,0.5079861111111111,0.1111111111111111,2.4444444444444446,0.6111111111111112,2.333333333333333,4.0,269708.0,12.505,17.0,28.0,4.09,4.0,bɛst,"['b', 'ɛ', 's', 't']",True,False,False,False,True,False,False,1,0.25,1,0.25,1,0.25
176,better,0.7766666666666666,0.3,2.5,0.5,2.8,6.0,284711.0,12.559,10.0,19.0,5.017,4.0,bɛtɹ̩,"['b', 'ɛ', 't', 'ɹ̩']",True,False,False,False,True,False,False,1,0.25,1,0.25,1,0.25
177,between,0.6497023809523809,0.5,3.6,0.6,3.1,7.0,230878.0,12.35,0.0,0.0,5.465,6.0,bɪtwin,"['b', 'ɪ', 't', 'w', 'i', 'n']",True,True,False,True,True,True,True,2,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333
178,bib,0.920684523809524,0.0476190476190476,1.0952380952380951,0.365079365079365,2.8095238095238093,3.0,781.0,6.661,14.0,21.0,4.53,3.0,bɪb,"['b', 'ɪ', 'b']",True,False,False,False,True,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
179,bible,0.6951754385964912,0.1052631578947368,2.631578947368421,0.4385964912280702,3.684210526315789,,,,,,,,bajbəl,"['b', 'a', 'j', 'b', 'ə', 'l']",True,False,False,False,True,False,True,2,0.3333333333333333,1,0.16666666666666666,2,0.3333333333333333
180,big,0.95375,0.0,0.9,0.3,2.3,3.0,178681.0,12.093,19.0,28.0,2.89,3.0,bɪɡ,"['b', 'ɪ', 'ɡ']",True,False,False,False,True,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
180,big,0.95375,0.0,0.9,0.3,2.3,3.0,178681.0,12.093,19.0,28.0,2.89,3.0,bɪɡ,"['b', 'ɪ', 'ɡ']",True,False,False,False,True,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
181,big-ish,1.1448863636363635,0.0,1.818181818181818,0.303030303030303,5.636363636363637,,,,,,,,bɪɡ-ɪʃ,"['b', 'ɪ', 'ɡ', 'ɪ', 'ʃ']",True,False,False,True,True,False,False,2,0.4,1,0.2,2,0.4
182,bike,1.0239583333333333,0.1111111111111111,1.7777777777777777,0.4444444444444444,2.555555555555556,4.0,22527.0,10.022,12.0,34.0,4.79,3.0,bajk,"['b', 'a', 'j', 'k']",True,False,False,False,True,False,True,2,0.5,1,0.25,2,0.5
183,billboard,1.4716923701298703,0.0,2.8181818181818183,0.4025974025974026,5.818181818181818,9.0,1112.0,7.014,1.0,1.0,7.72,7.0,bɪlbɔɹd,"['b', 'ɪ', 'l', 'b', 'ɔ', 'ɹ', 'd']",True,True,False,False,True,False,False,2,0.2857142857142857,2,0.2857142857142857,1,0.14285714285714285
184,bin,0.8189062500000001,0.15,1.45,0.4833333333333333,1.9,3.0,15831.0,9.67,21.0,54.0,4.68,3.0,bɪn,"['b', 'ɪ', 'n']",True,False,False,False,True,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
184,bin,0.8189062500000001,0.15,1.45,0.4833333333333333,1.9,3.0,15831.0,9.67,21.0,54.0,4.68,3.0,bɪn,"['b', 'ɪ', 'n']",True,False,False,False,True,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
185,binoculars,1.4342105263157894,0.0,3.1052631578947367,0.2822966507177033,8.68421052631579,10.0,958.0,6.865,0.0,0.0,6.79,10.0,bənɑkjəlɹ̩z,"['b', 'ə', 'n', 'ɑ', 'k', 'j', 'ə', 'l', 'ɹ̩', 'z']",True,False,False,False,True,False,True,2,0.2,1,0.1,2,0.2
